Name,Category,Price,Quality
LegendsDragon,Estrategia,28016,2
EmpireWarrior,Simulacion,18376,12
QuestWarrior,RPG,20793,20
WarriorWarrior,Aventura,51822,8
WarriorGalaxy,Accion,52354,78
QuestDragon,Aventura,15184,78
LegendsDragon,Accion,5368,8
LegendsLegends,Aventura,24744,61
WarriorLegends,Aventura,50717,84
LegendsEmpire,Aventura,54552,78
EmpireEmpire,Deportes,35201,78
QuestQuest,Deportes,53658,62
LegendsLegends,Deportes,51547,63
EmpireLegends,Aventura,34274,80
GalaxyQuest,Deportes,39394,45
LegendsGalaxy,Simulacion,8989,14
DragonDragon,Aventura,7572,50
QuestDragon,Accion,34451,37
EmpireQuest,Accion,17102,59
EmpireDragon,Estrategia,3167,36
QuestGalaxy,Accion,44703,60
QuestDragon,RPG,62266,8
GalaxyEmpire,Estrategia,36191,53
LegendsGalaxy,Accion,28720,5
DragonWarrior,Estrategia,66100,89
DragonGalaxy,Simulacion,29170,9
LegendsLegends,Aventura,65255,43
DragonGalaxy,Deportes,66522,18
QuestDragon,Deportes,22693,32
WarriorGalaxy,Accion,11418,44
EmpireWarrior,Estrategia,7061,84
EmpireDragon,Accion,37517,62
GalaxyQuest,Estrategia,69014,28
GalaxyWarrior,Deportes,39574,33
EmpireLegends,Accion,41590,7
WarriorWarrior,Accion,60018,86
WarriorGalaxy,RPG,8251,3
GalaxyLegends,RPG,67088,59
GalaxyWarrior,Estrategia,40354,67
QuestGalaxy,Accion,57276,94
QuestLegends,Simulacion,4374,31
GalaxyGalaxy,RPG,48721,69
LegendsQuest,RPG,57234,13
DragonGalaxy,RPG,62528,44
LegendsLegends,Simulacion,13822,46
WarriorQuest,Simulacion,29106,22
LegendsDragon,RPG,32787,15
EmpireEmpire,Aventura,31271,85
LegendsQuest,Simulacion,19590,27
QuestGalaxy,Simulacion,9385,86
WarriorDragon,Simulacion,3919,67
DragonQuest,RPG,33511,12
DragonEmpire,RPG,41880,68
QuestLegends,Deportes,31096,7
WarriorLegends,RPG,27287,39
GalaxyWarrior,Accion,19009,24
LegendsGalaxy,Accion,8377,1
QuestQuest,RPG,50431,92
GalaxyLegends,Simulacion,62973,3
WarriorLegends,Aventura,21034,80
EmpireDragon,Accion,8797,99
DragonQuest,Accion,25691,29
EmpireEmpire,Accion,9878,50
WarriorGalaxy,RPG,24685,38
EmpireEmpire,Deportes,16609,51
EmpireGalaxy,Aventura,64941,15
LegendsWarrior,Deportes,44358,29
GalaxyQuest,Estrategia,44896,24
LegendsGalaxy,Simulacion,66231,43
GalaxyDragon,RPG,37189,100
WarriorDragon,RPG,64569,69
DragonEmpire,Accion,40821,66
GalaxyEmpire,RPG,32880,61
GalaxyQuest,Estrategia,1727,3
WarriorQuest,RPG,31425,15
WarriorEmpire,Deportes,21362,100
QuestGalaxy,Deportes,33820,19
WarriorLegends,Simulacion,26990,92
DragonEmpire,Accion,58459,24
WarriorGalaxy,Estrategia,66180,78
EmpireLegends,RPG,10796,17
WarriorLegends,Deportes,21138,11
GalaxyDragon,Estrategia,31752,40
DragonEmpire,Deportes,25481,6
GalaxyEmpire,Estrategia,36690,35
GalaxyQuest,Simulacion,20341,59
WarriorLegends,Estrategia,17796,11
DragonLegends,Deportes,54528,74
DragonDragon,Estrategia,41706,34
DragonWarrior,Accion,31060,88
EmpireLegends,RPG,66677,24
DragonWarrior,Accion,39297,43
DragonWarrior,RPG,16160,26
QuestDragon,RPG,11955,42
EmpireGalaxy,Accion,3685,70
EmpireWarrior,Simulacion,54951,96
QuestEmpire,Simulacion,1661,30
QuestLegends,Aventura,57794,37
DragonLegends,Simulacion,35689,99
LegendsLegends,Accion,54978,15
QuestDragon,Simulacion,44263,69
EmpireGalaxy,Aventura,58221,61
GalaxyWarrior,RPG,37500,55
GalaxyWarrior,Deportes,7146,79
EmpireWarrior,Simulacion,30977,69
EmpireEmpire,Aventura,1162,70
GalaxyWarrior,Simulacion,34679,70
DragonWarrior,Accion,36181,20
GalaxyLegends,RPG,27177,21
GalaxyLegends,Aventura,52272,28
DragonLegends,Deportes,43119,45
GalaxyEmpire,Accion,16493,70
GalaxyEmpire,RPG,27773,53
GalaxyDragon,Accion,50104,81
EmpireQuest,Aventura,2374,23
GalaxyLegends,Accion,52730,39
GalaxyDragon,Estrategia,50488,83
QuestDragon,RPG,26344,87
WarriorQuest,Simulacion,41825,32
GalaxyWarrior,Aventura,8072,38
DragonLegends,Simulacion,24865,14
GalaxyDragon,RPG,54814,86
EmpireQuest,Aventura,44488,28
DragonGalaxy,Aventura,40199,23
WarriorQuest,Accion,16738,27
GalaxyQuest,Accion,35620,91
LegendsLegends,Deportes,61580,19
WarriorLegends,Deportes,35241,76
GalaxyEmpire,Accion,52474,89
WarriorEmpire,Estrategia,2164,53
DragonGalaxy,Accion,46422,56
GalaxyQuest,Estrategia,14657,68
GalaxyWarrior,Deportes,48829,88
WarriorQuest,Simulacion,29593,46
LegendsEmpire,Simulacion,14209,27
EmpireWarrior,Estrategia,32919,46
GalaxyEmpire,RPG,29023,60
EmpireWarrior,Accion,35895,72
QuestLegends,Simulacion,51032,45
QuestDragon,Accion,16254,36
WarriorQuest,Accion,55637,87
GalaxyLegends,Deportes,43288,12
QuestQuest,RPG,54189,33
DragonEmpire,RPG,61095,86
QuestGalaxy,Simulacion,15536,15
DragonWarrior,Deportes,20315,16
WarriorLegends,Deportes,59943,15
GalaxyLegends,RPG,62540,48
QuestWarrior,Deportes,17058,10
EmpireWarrior,Aventura,38158,1
LegendsLegends,Aventura,18804,64
DragonDragon,Deportes,61868,27
WarriorWarrior,RPG,50291,35
LegendsEmpire,Accion,26628,98
GalaxyEmpire,Aventura,24036,72
WarriorQuest,RPG,31814,14
LegendsLegends,Aventura,29108,84
EmpireLegends,Aventura,51300,28
WarriorLegends,Aventura,15077,50
GalaxyLegends,Aventura,22542,60
DragonEmpire,Aventura,68068,66
QuestQuest,Aventura,12114,15
DragonEmpire,Deportes,13031,79
LegendsQuest,Accion,4748,45
WarriorEmpire,Deportes,16392,90
WarriorQuest,RPG,52160,35
DragonGalaxy,RPG,13107,88
LegendsQuest,Aventura,2230,45
GalaxyEmpire,Simulacion,44523,0
EmpireDragon,Estrategia,67808,47
LegendsWarrior,Aventura,61585,34
EmpireEmpire,Accion,49732,41
QuestGalaxy,Simulacion,4227,2
GalaxyEmpire,Aventura,43926,36
GalaxyQuest,Simulacion,48160,8
WarriorEmpire,Estrategia,19100,33
WarriorGalaxy,Estrategia,11401,38
GalaxyWarrior,Accion,43408,96
EmpireEmpire,Deportes,42745,15
QuestQuest,RPG,64704,73
LegendsDragon,Accion,7467,19
QuestGalaxy,Estrategia,17319,48
QuestEmpire,RPG,2786,71
WarriorLegends,Simulacion,46092,20
QuestEmpire,Aventura,31214,1
LegendsWarrior,Aventura,53752,96
EmpireDragon,RPG,33960,62
EmpireEmpire,Accion,62515,20
DragonLegends,Accion,35927,97
DragonDragon,Simulacion,9485,43
QuestDragon,Aventura,12541,63
DragonQuest,Estrategia,62788,90
DragonLegends,Estrategia,46747,26
LegendsQuest,Accion,16567,1
LegendsWarrior,Aventura,20565,89
LegendsDragon,Deportes,44044,67
EmpireWarrior,Aventura,1664,82
DragonGalaxy,RPG,63793,34
WarriorWarrior,Accion,61079,3
GalaxyLegends,Accion,45963,15
WarriorLegends,Aventura,37281,86
DragonLegends,Estrategia,28248,16
DragonEmpire,Simulacion,43544,62
QuestEmpire,Aventura,13514,95
QuestLegends,Aventura,56849,5
DragonLegends,Deportes,50031,21
LegendsDragon,Accion,65258,17
DragonLegends,Simulacion,61899,51
DragonQuest,Aventura,46883,2
WarriorGalaxy,Estrategia,47277,62
LegendsWarrior,Aventura,30329,89
DragonEmpire,Accion,57620,14
WarriorDragon,RPG,51966,39
DragonLegends,Accion,62973,78
LegendsLegends,Estrategia,40467,97
GalaxyEmpire,Simulacion,46881,72
LegendsGalaxy,Estrategia,13793,80
EmpireGalaxy,RPG,14537,92
DragonEmpire,RPG,65371,80
WarriorQuest,Estrategia,27714,63
GalaxyEmpire,Estrategia,61150,98
EmpireLegends,Deportes,57538,75
DragonEmpire,Aventura,37632,15
QuestEmpire,Aventura,52768,64
GalaxyDragon,RPG,69386,16
EmpireDragon,Accion,38024,56
EmpireQuest,Estrategia,57174,40
LegendsEmpire,Deportes,68047,51
GalaxyDragon,Estrategia,25564,98
LegendsQuest,Aventura,64625,6
LegendsQuest,Deportes,35218,58
QuestQuest,Estrategia,1694,93
DragonGalaxy,Accion,14491,31
EmpireGalaxy,Aventura,15384,19
LegendsDragon,Aventura,64352,100
DragonGalaxy,Simulacion,44361,69
GalaxyDragon,RPG,69423,71
DragonGalaxy,RPG,10625,87
WarriorWarrior,Deportes,5794,49
WarriorDragon,Aventura,10873,47
EmpireDragon,Accion,54006,32
LegendsLegends,Deportes,46227,68
QuestLegends,Deportes,56753,44
GalaxyDragon,Deportes,38071,39
WarriorLegends,Accion,38110,8
GalaxyWarrior,Aventura,10787,83
EmpireWarrior,RPG,54692,30
LegendsLegends,Accion,54661,17
DragonWarrior,Deportes,35086,58
DragonWarrior,Simulacion,54639,62
WarriorDragon,RPG,7299,46
DragonQuest,Aventura,20778,63
WarriorEmpire,Estrategia,31821,6
LegendsGalaxy,Accion,11709,17
QuestWarrior,Simulacion,51129,17
EmpireWarrior,Deportes,62362,23
DragonWarrior,Aventura,26917,50
EmpireLegends,Estrategia,4915,72
WarriorEmpire,Estrategia,32056,80
DragonEmpire,Deportes,59799,83
LegendsLegends,Accion,39972,39
QuestQuest,Aventura,12313,64
DragonGalaxy,Estrategia,45676,93
WarriorLegends,Deportes,61527,62
DragonQuest,Accion,64008,40
DragonLegends,Deportes,52509,40
EmpireLegends,Simulacion,5212,78
GalaxyQuest,Estrategia,13458,43
GalaxyLegends,RPG,49273,75
GalaxyDragon,Accion,23196,58
QuestLegends,Accion,48762,35
QuestLegends,Deportes,18183,55
EmpireEmpire,Simulacion,25585,88
QuestWarrior,RPG,47397,55
EmpireDragon,RPG,2179,1
WarriorDragon,Accion,14169,97
EmpireGalaxy,RPG,52677,82
EmpireDragon,Accion,64250,89
GalaxyGalaxy,Deportes,43707,42
DragonEmpire,Estrategia,14136,11
EmpireGalaxy,RPG,6016,81
DragonWarrior,Estrategia,61173,68
QuestGalaxy,Aventura,725,83
DragonLegends,RPG,21725,58
QuestWarrior,Aventura,58543,27
GalaxyQuest,RPG,29439,13
LegendsEmpire,Estrategia,3069,90
QuestWarrior,Simulacion,42470,68
QuestWarrior,Aventura,54736,79
QuestQuest,Accion,10812,22
GalaxyWarrior,RPG,40146,51
EmpireLegends,Estrategia,48973,62
QuestDragon,Accion,40600,31
QuestLegends,Deportes,19937,1
GalaxyQuest,Deportes,5911,34
DragonGalaxy,Deportes,20464,36
WarriorEmpire,RPG,47536,93
QuestQuest,Aventura,61004,94
WarriorDragon,Simulacion,58332,78
DragonGalaxy,Simulacion,23011,91
DragonEmpire,Aventura,50181,76
WarriorLegends,RPG,25954,33
DragonEmpire,RPG,29156,2
QuestDragon,Aventura,50254,78
QuestQuest,Accion,54282,83
DragonQuest,Simulacion,46006,0
QuestDragon,Estrategia,36829,31
DragonEmpire,Deportes,45750,8
WarriorLegends,Accion,50876,74
QuestGalaxy,RPG,68672,73
DragonWarrior,RPG,4822,10
DragonQuest,Accion,20545,72
QuestEmpire,RPG,63945,30
LegendsGalaxy,Estrategia,43195,75
EmpireLegends,RPG,17966,95
DragonWarrior,Accion,11503,25
WarriorQuest,Aventura,24868,48
WarriorEmpire,RPG,34848,98
LegendsDragon,Simulacion,68752,44
EmpireWarrior,RPG,28405,1
DragonGalaxy,Aventura,25051,14
DragonEmpire,Deportes,9150,2
GalaxyGalaxy,Aventura,22102,35
LegendsWarrior,RPG,53065,82
WarriorEmpire,Estrategia,58233,60
DragonQuest,Aventura,34712,51
QuestQuest,Accion,38404,82
GalaxyDragon,RPG,20529,58
QuestQuest,Deportes,27471,47
DragonQuest,Accion,45350,63
DragonDragon,Deportes,41968,16
QuestDragon,Estrategia,32239,31
QuestEmpire,Deportes,39622,73
LegendsDragon,Aventura,12782,13
QuestGalaxy,Estrategia,10504,72
DragonGalaxy,Simulacion,32937,59
EmpireGalaxy,Deportes,37207,4
DragonGalaxy,Deportes,55784,46
QuestDragon,RPG,4073,85
LegendsLegends,Simulacion,64150,38
DragonWarrior,Deportes,67475,18
LegendsGalaxy,Estrategia,27557,74
GalaxyGalaxy,RPG,54898,18
LegendsGalaxy,RPG,56478,79
DragonGalaxy,RPG,33495,71
GalaxyEmpire,Deportes,56867,67
QuestLegends,Deportes,63622,51
EmpireLegends,Simulacion,46420,18
DragonEmpire,Deportes,56959,53
DragonEmpire,Simulacion,1235,39
EmpireLegends,Aventura,6444,31
LegendsWarrior,Estrategia,23053,37
EmpireQuest,RPG,5364,79
QuestDragon,Accion,18076,48
EmpireEmpire,Deportes,6978,34
EmpireGalaxy,Simulacion,61700,40
QuestLegends,Deportes,53238,67
DragonQuest,RPG,36664,53
QuestDragon,Simulacion,4512,15
WarriorEmpire,Estrategia,21663,68
WarriorWarrior,Aventura,31167,33
WarriorEmpire,Accion,52010,70
EmpireDragon,RPG,55920,10
EmpireDragon,Estrategia,8658,74
WarriorGalaxy,Aventura,35734,21
WarriorQuest,Estrategia,53282,63
DragonEmpire,Estrategia,40180,19
GalaxyGalaxy,Estrategia,31866,29
DragonQuest,Accion,8508,23
WarriorGalaxy,RPG,46044,8
EmpireLegends,Estrategia,28062,74
WarriorWarrior,Accion,41636,38
DragonEmpire,Accion,14141,29
EmpireGalaxy,Accion,17634,67
WarriorLegends,Aventura,23058,79
DragonWarrior,Simulacion,64176,90
LegendsLegends,Deportes,28877,55
WarriorWarrior,RPG,8339,70
QuestLegends,Simulacion,41682,34
QuestLegends,Estrategia,16565,0
WarriorWarrior,Simulacion,22467,69
GalaxyLegends,Deportes,30050,90
LegendsDragon,RPG,47865,70
QuestLegends,RPG,4402,38
QuestQuest,Deportes,68967,34
QuestGalaxy,Accion,47545,33
LegendsEmpire,Deportes,23459,96
EmpireEmpire,Deportes,4910,89
EmpireLegends,Accion,45478,30
WarriorQuest,Simulacion,4850,47
GalaxyEmpire,Deportes,30878,90
WarriorDragon,Estrategia,12136,84
GalaxyWarrior,Deportes,9944,87
LegendsGalaxy,Deportes,38957,58
DragonQuest,Estrategia,24832,38
QuestWarrior,Estrategia,69562,37
DragonQuest,Aventura,69433,22
DragonQuest,Accion,2824,72
EmpireLegends,Deportes,717,73
EmpireWarrior,RPG,16353,18
LegendsWarrior,Estrategia,4538,5
LegendsEmpire,RPG,61271,15
WarriorWarrior,Aventura,60195,58
GalaxyGalaxy,Deportes,2581,4
DragonEmpire,Estrategia,11661,58
GalaxyQuest,RPG,9521,85
QuestGalaxy,Deportes,17570,57
QuestEmpire,Aventura,13248,98
EmpireDragon,Deportes,10396,14
WarriorQuest,Simulacion,23190,58
QuestQuest,Accion,41206,35
QuestQuest,Aventura,50340,54
QuestQuest,Aventura,35617,55
GalaxyDragon,Estrategia,47656,73
GalaxyWarrior,Estrategia,49283,19
GalaxyDragon,RPG,32834,12
DragonEmpire,Deportes,14219,8
WarriorWarrior,RPG,60602,74
GalaxyQuest,RPG,12390,16
EmpireDragon,RPG,38112,83
GalaxyGalaxy,Simulacion,28278,61
GalaxyQuest,Simulacion,4630,77
GalaxyLegends,Accion,19975,55
GalaxyWarrior,Deportes,59011,84
QuestQuest,Estrategia,38801,42
QuestDragon,Simulacion,65323,43
DragonGalaxy,Deportes,57091,42
QuestDragon,Accion,35820,89
EmpireWarrior,Estrategia,10322,93
EmpireLegends,Deportes,39291,37
QuestLegends,Estrategia,58272,45
LegendsLegends,RPG,8189,14
WarriorDragon,Estrategia,59974,14
EmpireWarrior,RPG,51105,62
LegendsWarrior,Estrategia,27451,27
EmpireDragon,Estrategia,41917,42
LegendsQuest,Simulacion,56491,33
GalaxyEmpire,Aventura,59714,14
GalaxyWarrior,Estrategia,51679,20
GalaxyLegends,Deportes,58710,55
DragonGalaxy,Simulacion,41667,18
QuestQuest,RPG,56257,8
DragonDragon,Accion,64402,64
GalaxyGalaxy,Accion,14835,34
WarriorGalaxy,Estrategia,12304,66
QuestQuest,RPG,12624,75
QuestDragon,Simulacion,42415,60
WarriorQuest,Accion,20913,76
GalaxyWarrior,Aventura,32099,99
LegendsWarrior,Estrategia,49087,21
DragonEmpire,Aventura,38184,75
WarriorWarrior,Aventura,40440,4
EmpireDragon,Aventura,13247,20
EmpireEmpire,Simulacion,28427,19
WarriorWarrior,Deportes,45330,64
GalaxyLegends,Aventura,54827,77
DragonLegends,Accion,31648,35
GalaxyLegends,Accion,55754,49
LegendsEmpire,Estrategia,13410,97
WarriorGalaxy,Accion,32901,59
EmpireGalaxy,Accion,1511,93
LegendsWarrior,Estrategia,14962,52
WarriorDragon,Simulacion,9747,1
DragonLegends,Simulacion,24280,14
LegendsGalaxy,RPG,58393,51
WarriorGalaxy,Aventura,8792,75
GalaxyEmpire,Estrategia,18480,57
WarriorWarrior,Accion,66131,11
EmpireWarrior,Aventura,40013,78
EmpireDragon,Deportes,16333,7
WarriorWarrior,Deportes,27653,60
WarriorWarrior,Aventura,1769,95
QuestGalaxy,Estrategia,67756,15
WarriorLegends,Accion,54570,79
QuestDragon,Estrategia,68141,3
DragonQuest,RPG,47488,21
EmpireEmpire,Simulacion,14664,50
QuestDragon,Simulacion,63007,9
DragonWarrior,Aventura,40014,46
DragonLegends,RPG,29664,42
EmpireDragon,Simulacion,36591,11
DragonEmpire,Deportes,17290,55
GalaxyLegends,RPG,11504,53
DragonEmpire,Estrategia,46020,47
EmpireQuest,Accion,54796,61
LegendsGalaxy,RPG,20805,19
LegendsDragon,Simulacion,31667,36
WarriorQuest,Simulacion,60602,95
QuestWarrior,Deportes,19133,29
DragonDragon,RPG,66755,31
QuestLegends,Deportes,45072,18
QuestGalaxy,RPG,7188,9
QuestEmpire,Deportes,2589,60
GalaxyDragon,Accion,6191,88
QuestGalaxy,Accion,39252,59
GalaxyWarrior,Estrategia,12303,22
QuestQuest,Deportes,21934,43
GalaxyLegends,Accion,16266,84
WarriorGalaxy,Aventura,42340,48
EmpireWarrior,RPG,52317,79
DragonQuest,Simulacion,33214,3
WarriorEmpire,Deportes,37293,56
DragonEmpire,Estrategia,39806,99
QuestLegends,RPG,65796,82
QuestDragon,Aventura,16191,8
EmpireWarrior,Simulacion,4427,17
WarriorLegends,Deportes,35687,41
WarriorLegends,Aventura,57342,52
QuestEmpire,Deportes,2685,31
DragonGalaxy,Accion,53831,91
DragonWarrior,Aventura,44207,46
WarriorLegends,RPG,38729,77
GalaxyGalaxy,Accion,48188,74
DragonGalaxy,RPG,52207,94
WarriorQuest,Estrategia,11619,21
WarriorLegends,Aventura,42680,40
LegendsLegends,Estrategia,34412,39
GalaxyWarrior,RPG,69708,58
LegendsDragon,Accion,32706,75
LegendsLegends,RPG,15836,47
QuestLegends,Estrategia,12288,87
WarriorWarrior,Deportes,36664,32
LegendsEmpire,Simulacion,47794,42
QuestGalaxy,Aventura,44666,76
GalaxyEmpire,Aventura,39320,58
EmpireEmpire,Aventura,56042,34
QuestWarrior,Deportes,30254,27
QuestGalaxy,RPG,34759,46
LegendsQuest,Simulacion,45405,83
LegendsWarrior,RPG,30657,92
QuestWarrior,Accion,56375,56
LegendsEmpire,RPG,58209,84
EmpireLegends,Accion,49210,12
DragonLegends,Estrategia,41125,89
LegendsWarrior,Estrategia,69776,9
WarriorWarrior,Aventura,50967,9
QuestEmpire,Estrategia,55952,15
QuestGalaxy,Accion,48309,9
DragonGalaxy,Aventura,12155,46
EmpireLegends,Deportes,47875,49
GalaxyLegends,RPG,66880,19
DragonDragon,Simulacion,56759,68
GalaxyWarrior,Deportes,9533,14
LegendsDragon,RPG,32731,8
EmpireQuest,Estrategia,17269,11
QuestQuest,Estrategia,56593,13
DragonDragon,Accion,29255,35
GalaxyGalaxy,Estrategia,38426,7
GalaxyGalaxy,Deportes,69006,3
DragonWarrior,Simulacion,67951,89
LegendsLegends,Aventura,11208,44
LegendsLegends,Accion,2944,68
DragonWarrior,Simulacion,29550,62
QuestQuest,Estrategia,16825,55
LegendsQuest,Simulacion,29311,2
EmpireLegends,Accion,38656,98
QuestQuest,Aventura,16349,84
LegendsLegends,Simulacion,43914,80
QuestWarrior,RPG,62696,40
DragonDragon,Simulacion,19309,69
EmpireEmpire,Deportes,39467,42
GalaxyDragon,Accion,60112,78
QuestGalaxy,Simulacion,14277,57
WarriorEmpire,Deportes,14806,6
DragonQuest,Accion,14961,18
GalaxyEmpire,RPG,33198,1
LegendsQuest,Aventura,63751,51
DragonDragon,Aventura,28156,80
EmpireLegends,Estrategia,66035,94
EmpireGalaxy,RPG,31381,87
WarriorGalaxy,Aventura,2070,25
EmpireQuest,Estrategia,18355,37
EmpireEmpire,Deportes,26409,1
LegendsDragon,Accion,39969,41
GalaxyEmpire,RPG,8741,82
GalaxyQuest,Accion,37443,11
EmpireEmpire,Aventura,63565,6
EmpireEmpire,Estrategia,16742,49
EmpireEmpire,Accion,49898,42
LegendsQuest,Accion,13480,60
DragonLegends,Deportes,55730,42
QuestWarrior,Simulacion,24452,38
EmpireWarrior,Accion,13405,61
EmpireLegends,Accion,32766,79
EmpireQuest,Accion,3669,73
EmpireGalaxy,Aventura,5288,59
WarriorGalaxy,Accion,22594,54
QuestWarrior,Estrategia,26966,56
DragonGalaxy,Accion,26932,6
LegendsDragon,Accion,35975,47
LegendsGalaxy,Deportes,26417,1
GalaxyDragon,Estrategia,16717,84
LegendsGalaxy,Simulacion,28285,0
GalaxyDragon,Estrategia,32435,15
QuestWarrior,Aventura,57640,11
DragonEmpire,Simulacion,26220,29
EmpireGalaxy,Accion,60833,36
LegendsWarrior,Simulacion,43808,5
GalaxyGalaxy,Simulacion,17905,11
DragonLegends,Accion,27449,63
WarriorEmpire,Estrategia,53400,52
WarriorDragon,RPG,48628,33
DragonDragon,Deportes,19567,92
EmpireWarrior,Simulacion,7548,47
LegendsDragon,Aventura,5300,67
LegendsDragon,Estrategia,13168,50
LegendsLegends,Deportes,52181,80
WarriorDragon,Simulacion,17613,7
DragonQuest,RPG,50637,82
LegendsLegends,Accion,51976,33
LegendsGalaxy,Estrategia,12744,59
QuestLegends,RPG,49011,29
GalaxyEmpire,Simulacion,8991,72
WarriorQuest,Deportes,34022,49
WarriorDragon,Accion,62708,55
DragonQuest,Simulacion,41218,57
LegendsWarrior,RPG,61994,30
DragonDragon,RPG,30629,84
DragonEmpire,Estrategia,51682,24
LegendsWarrior,RPG,32434,73
WarriorLegends,RPG,29433,41
WarriorGalaxy,Aventura,20681,95
GalaxyDragon,Aventura,55179,53
EmpireEmpire,Aventura,45562,11
DragonEmpire,Aventura,11094,16
GalaxyDragon,Accion,31941,10
LegendsLegends,Deportes,48784,63
DragonDragon,RPG,4298,88
DragonDragon,Accion,39641,21
QuestLegends,Deportes,10272,42
EmpireEmpire,Estrategia,53881,73
WarriorLegends,Simulacion,34013,17
WarriorLegends,Deportes,67228,92
EmpireQuest,Estrategia,36426,29
GalaxyEmpire,Deportes,56924,11
LegendsGalaxy,Aventura,38131,43
GalaxyLegends,Deportes,2734,82
DragonGalaxy,Simulacion,45800,58
GalaxyDragon,Estrategia,33223,87
LegendsLegends,RPG,18064,3
QuestGalaxy,Estrategia,45360,4
QuestQuest,Estrategia,46968,91
WarriorDragon,RPG,61199,87
WarriorLegends,Deportes,33584,90
LegendsWarrior,Aventura,23945,67
EmpireQuest,Deportes,15307,77
LegendsEmpire,Estrategia,41859,70
WarriorGalaxy,Estrategia,58428,17
EmpireQuest,Estrategia,56632,4
GalaxyLegends,Estrategia,20473,100
GalaxyDragon,Simulacion,21268,5
LegendsWarrior,Aventura,26352,36
QuestGalaxy,Simulacion,48966,51
EmpireWarrior,Deportes,26983,50
QuestEmpire,Simulacion,27771,25
LegendsLegends,Aventura,67049,42
QuestDragon,Simulacion,63377,18
EmpireDragon,Simulacion,39921,55
QuestQuest,Simulacion,23505,33
QuestEmpire,Accion,62051,83
GalaxyLegends,Estrategia,279,12
WarriorEmpire,Deportes,55245,13
WarriorGalaxy,Aventura,33287,20
GalaxyLegends,Simulacion,14532,46
WarriorWarrior,Estrategia,19573,3
DragonGalaxy,Deportes,22076,20
GalaxyLegends,RPG,37319,27
EmpireWarrior,RPG,28605,76
EmpireLegends,RPG,7653,27
QuestEmpire,Aventura,50380,47
EmpireLegends,Simulacion,5903,69
LegendsGalaxy,Deportes,33772,56
QuestEmpire,Estrategia,14307,81
DragonQuest,Deportes,31723,26
GalaxyLegends,RPG,52773,82
QuestLegends,Accion,28985,37
EmpireWarrior,RPG,9993,44
LegendsDragon,Simulacion,59181,5
GalaxyQuest,RPG,36242,64
DragonWarrior,RPG,28706,24
LegendsWarrior,Estrategia,20974,63
EmpireLegends,Aventura,39050,1
DragonDragon,RPG,1882,51
LegendsDragon,Simulacion,39649,58
EmpireEmpire,RPG,39858,80
EmpireLegends,Aventura,12782,71
GalaxyDragon,RPG,2219,35
QuestDragon,Accion,50338,23
WarriorLegends,RPG,23057,6
DragonGalaxy,Aventura,22535,48
LegendsDragon,Estrategia,69758,84
EmpireLegends,Aventura,4029,24
DragonLegends,Simulacion,16769,0
LegendsQuest,RPG,57957,50
GalaxyEmpire,Simulacion,65511,95
QuestGalaxy,Simulacion,26944,46
LegendsEmpire,Simulacion,10462,28
DragonQuest,Simulacion,54504,26
WarriorGalaxy,Simulacion,15443,29
WarriorGalaxy,Aventura,11565,89
QuestWarrior,Accion,31505,80
QuestLegends,Accion,13091,90
GalaxyGalaxy,Accion,35909,82
DragonWarrior,Aventura,32133,64
GalaxyLegends,Simulacion,27303,60
LegendsDragon,Deportes,25191,49
WarriorDragon,RPG,32713,46
EmpireGalaxy,RPG,32189,80
LegendsDragon,Deportes,31071,67
QuestEmpire,Estrategia,41224,78
GalaxyDragon,Aventura,21878,25
GalaxyLegends,Simulacion,27052,61
DragonLegends,Aventura,37171,69
EmpireGalaxy,Simulacion,1331,13
WarriorLegends,Accion,60703,6
LegendsEmpire,RPG,32886,75
QuestQuest,Aventura,69998,90
WarriorLegends,Simulacion,30916,2
QuestEmpire,Accion,3798,44
